inventory_id,warehouse_id,product_id,stock_qty,reorder_point,last_restocked_at
2027,11,90,112,33,2025-01-12 17:38:59+00:00
2028,11,92,191,19,2023-06-13 00:30:51+00:00
2029,11,94,108,31,2023-08-06 06:58:26+00:00
2030,11,97,110,30,2024-04-09 21:48:49+00:00
2031,11,100,28,34,2024-12-19 00:18:50+00:00
2032,11,103,139,52,2022-10-31 04:58:49+00:00
2033,11,104,169,25,2023-02-18 03:28:21+00:00
2034,11,106,107,20,2025-07-20 01:47:17+00:00
2035,11,107,101,25,2024-01-30 16:52:33+00:00
2036,11,108,186,39,2023-12-06 10:43:21+00:00
2037,11,109,157,28,2024-11-14 19:10:25+00:00
2038,11,110,113,41,2024-02-24 03:42:11+00:00
2039,11,115,76,42,2023-04-15 16:12:50+00:00
2040,11,124,173,26,2024-01-15 16:16:11+00:00
2041,11,125,122,22,2025-06-14 23:48:47+00:00
2042,11,126,219,41,2024-10-24 15:24:14+00:00
2043,11,131,187,31,2025-05-14 23:44:25+00:00
2044,11,132,72,33,2022-10-03 17:48:18+00:00
2045,11,133,204,58,2024-08-25 13:54:06+00:00
2046,11,137,169,34,2025-06-01 04:48:34+00:00
2047,11,142,148,50,2024-11-28 23:06:59+00:00
2048,11,145,64,47,2022-11-26 08:42:26+00:00
2049,11,149,77,38,2023-01-14 08:00:39+00:00
2050,11,150,167,39,2025-06-24 11:19:26+00:00
2051,11,151,131,53,2025-06-12 10:31:39+00:00
2052,11,159,102,30,2023-09-28 22:53:05+00:00
2053,11,164,71,37,2023-07-26 16:38:29+00:00
2054,11,167,169,33,2024-07-25 14:37:02+00:00
2055,11,168,14,41,2024-10-10 16:06:55+00:00
2056,11,174,162,22,2023-07-04 22:28:04+00:00
2057,11,175,112,35,2024-06-10 18:14:01+00:00
2058,11,180,80,39,2023-03-31 13:45:54+00:00
2059,11,182,130,18,2023-05-24 13:30:48+00:00
2060,11,184,44,21,2025-06-14 04:28:24+00:00
2061,11,186,207,52,2025-03-23 03:42:19+00:00
2062,11,187,106,19,2025-04-08 16:12:23+00:00
2063,11,188,209,45,2024-06-16 23:19:23+00:00
2064,11,190,197,62,2024-09-18 10:19:24+00:00
2065,11,196,151,36,2025-03-23 20:02:30+00:00
2066,11,197,81,37,2024-01-13 12:17:56+00:00
2067,11,199,67,50,2023-06-18 09:32:26+00:00
2068,11,200,112,58,2024-05-08 06:06:52+00:00
2069,11,211,105,41,2025-05-04 00:44:15+00:00
2070,11,218,79,47,2022-09-16 22:18:25+00:00
2071,11,220,77,54,2023-02-21 09:53:44+00:00
2072,11,223,157,8,2023-04-07 18:28:28+00:00
2073,11,225,44,38,2024-06-21 22:35:09+00:00
2074,11,226,121,64,2023-01-31 16:41:27+00:00
2075,11,231,73,32,2024-12-20 23:37:50+00:00
2076,11,236,125,38,2024-06-04 23:43:17+00:00
2077,11,238,226,33,2023-05-22 16:36:29+00:00
2078,11,239,32,58,2023-09-02 21:07:01+00:00
2079,11,240,150,13,2023-05-09 11:46:20+00:00
2080,11,242,86,30,2024-08-28 20:20:01+00:00
2081,11,243,132,46,2023-03-17 18:22:59+00:00
2082,11,246,111,27,2022-12-22 08:58:00+00:00
2083,11,247,68,32,2025-03-03 14:09:42+00:00
2084,11,251,129,41,2024-08-29 09:22:23+00:00
2085,11,253,11,22,2024-07-22 12:44:48+00:00
2086,11,255,153,59,2023-01-21 02:48:15+00:00
2087,11,257,178,8,2022-10-21 20:50:22+00:00
2088,11,260,11,43,2023-05-13 07:28:49+00:00
2089,11,261,127,35,2022-11-24 09:35:20+00:00
2090,11,262,241,19,2023-06-14 05:31:24+00:00
2091,11,264,196,36,2023-04-01 20:05:17+00:00
2092,11,266,90,5,2022-12-02 21:48:16+00:00
2093,11,268,56,57,2024-01-28 14:53:04+00:00
2094,11,270,130,46,2024-07-11 23:40:07+00:00
2095,11,272,159,32,2023-09-10 02:34:48+00:00
2096,11,273,174,39,2025-03-07 13:43:56+00:00
2097,11,274,114,30,2024-03-01 13:55:05+00:00
2098,11,276,82,39,2023-12-21 04:32:22+00:00
2099,11,277,114,51,2024-05-19 16:42:01+00:00
2100,11,278,107,21,2022-10-09 22:16:32+00:00
2101,11,280,15,46,2025-03-11 15:03:13+00:00
2102,11,281,271,34,2024-09-02 17:08:05+00:00
2103,11,283,14,48,2023-05-19 02:40:39+00:00
2104,11,284,86,45,2024-11-04 00:08:20+00:00
2105,11,285,146,45,2025-06-23 07:04:42+00:00
2106,11,286,132,31,2022-10-28 15:32:41+00:00
2107,11,288,188,30,2025-07-27 13:51:58+00:00
2108,11,291,194,26,2023-08-02 06:04:58+00:00
2109,11,293,134,24,2022-09-18 20:17:03+00:00
2110,11,296,179,25,2024-09-29 13:28:45+00:00
2111,11,297,77,48,2024-10-13 21:55:40+00:00
2112,11,298,145,33,2023-08-19 14:37:45+00:00
2113,11,299,66,34,2024-12-18 03:38:56+00:00
2114,11,308,148,44,2025-05-16 02:47:42+00:00
2115,11,310,83,42,2024-03-16 22:19:01+00:00
2116,11,312,13,35,2024-06-30 08:54:59+00:00
2117,11,320,71,45,2022-11-09 12:43:16+00:00
2118,11,323,99,68,2023-03-15 20:42:25+00:00
2119,11,326,133,39,2022-10-27 23:45:25+00:00
2120,11,331,18,14,2025-04-29 05:11:36+00:00
2121,11,332,184,24,2022-09-25 02:45:07+00:00
2122,11,334,189,24,2023-11-21 00:49:40+00:00
2123,11,335,159,23,2024-08-03 08:13:55+00:00
2124,11,336,149,44,2023-11-14 00:24:17+00:00
2125,11,340,176,23,2023-08-28 23:58:48+00:00
2126,11,341,47,42,2024-01-31 13:57:34+00:00
2127,11,344,137,44,2024-05-08 20:00:31+00:00
2128,11,346,53,45,2024-03-21 01:49:13+00:00
2129,11,349,114,19,2025-08-07 02:15:46+00:00
2130,11,351,97,48,2024-03-11 19:40:15+00:00
2131,11,352,134,36,2025-08-26 13:07:24+00:00
2132,11,355,129,29,2025-04-12 13:44:10+00:00
2133,11,357,196,35,2024-03-26 12:48:04+00:00
2134,11,358,39,13,2024-05-22 12:32:33+00:00
2135,11,360,92,29,2023-08-26 21:30:54+00:00
2136,11,363,167,13,2024-03-07 06:10:42+00:00
2137,11,364,169,52,2025-08-22 21:15:47+00:00
2138,11,366,96,53,2025-01-21 20:08:25+00:00
2139,11,367,84,32,2023-01-20 19:23:12+00:00
2140,11,369,95,58,2022-11-03 15:14:22+00:00
2141,11,370,192,51,2025-04-13 03:27:25+00:00
2142,11,372,57,36,2024-12-15 06:51:39+00:00
2143,11,373,57,37,2025-01-24 10:30:55+00:00
2144,11,374,158,55,2025-04-17 05:49:56+00:00
2145,11,380,116,38,2024-08-05 12:00:51+00:00
2146,11,383,116,19,2023-11-15 15:45:41+00:00
2147,11,387,223,40,2022-09-27 19:00:33+00:00
2148,11,388,211,47,2022-11-22 14:07:28+00:00
2149,11,389,49,25,2024-06-24 06:06:48+00:00
2150,11,391,166,47,2024-10-19 08:19:11+00:00
2151,11,392,166,35,2025-04-03 14:15:30+00:00
2152,11,393,176,20,2024-09-03 19:07:54+00:00
2153,11,395,110,17,2023-03-15 07:02:07+00:00
2154,11,396,184,40,2023-09-23 11:37:58+00:00
2155,11,397,167,31,2024-02-02 06:04:46+00:00
2156,11,401,36,23,2024-11-04 22:54:45+00:00
2157,11,403,134,35,2023-05-20 01:51:26+00:00
2158,11,404,179,51,2023-04-02 09:08:22+00:00
2159,11,409,91,46,2023-10-01 18:35:01+00:00
2160,11,411,21,44,2025-03-12 22:21:10+00:00
2161,11,413,11,42,2023-05-16 00:39:46+00:00
2162,11,415,21,42,2024-04-15 15:16:37+00:00
2163,11,417,220,32,2024-08-12 20:20:14+00:00
2164,11,419,167,51,2022-09-25 00:21:47+00:00
2165,11,420,46,6,2025-06-15 00:12:09+00:00
2166,11,422,126,18,2023-10-13 04:43:49+00:00
2167,11,425,100,76,2023-11-13 21:03:30+00:00
2168,11,428,237,44,2024-09-10 01:40:09+00:00
2169,11,429,84,43,2023-01-09 23:35:29+00:00
2170,11,430,147,32,2025-06-09 01:03:36+00:00
2171,11,432,226,6,2024-12-08 06:31:41+00:00
2172,11,433,221,28,2024-12-19 09:22:41+00:00
2173,11,435,205,33,2023-12-02 15:10:57+00:00
2174,11,437,91,25,2023-07-09 14:13:10+00:00
2175,11,438,142,40,2024-01-18 07:17:20+00:00
2176,11,439,310,59,2023-12-02 18:32:50+00:00
2177,11,442,124,16,2025-01-06 03:18:53+00:00
2178,11,445,132,44,2022-11-07 00:53:32+00:00
2179,11,446,23,35,2023-08-15 21:24:16+00:00
2180,11,448,205,28,2025-05-03 01:05:50+00:00
2181,11,451,29,47,2024-03-07 16:13:19+00:00
2182,11,453,225,32,2023-11-11 11:43:28+00:00
2183,11,455,137,53,2023-03-13 06:53:11+00:00
2184,11,460,160,25,2024-08-27 17:42:28+00:00
2185,11,461,106,34,2025-07-13 04:43:39+00:00
2186,11,462,127,53,2023-09-01 22:32:48+00:00
2187,11,463,65,41,2023-11-23 06:54:25+00:00
2188,11,465,118,6,2025-04-25 04:48:26+00:00
2189,11,472,172,37,2025-08-08 16:51:47+00:00
2190,11,473,48,8,2023-01-14 16:18:42+00:00
2191,11,477,185,61,2024-10-27 01:07:15+00:00
2192,11,480,133,32,2025-03-06 01:42:38+00:00
2193,11,481,172,25,2025-02-09 16:37:32+00:00
2194,11,484,95,50,2022-12-05 05:16:33+00:00
2195,11,487,57,53,2024-01-03 01:27:19+00:00
2196,11,488,146,55,2025-03-26 12:37:01+00:00
2197,11,489,13,55,2023-08-24 04:43:52+00:00
2198,11,492,121,45,2025-06-05 15:41:21+00:00
2199,11,496,77,19,2024-11-13 18:53:37+00:00
2200,11,499,198,43,2022-12-21 05:00:24+00:00
2201,12,1,161,46,2025-06-13 13:15:17+00:00
2202,12,3,165,11,2023-02-23 21:45:47+00:00
2203,12,4,109,30,2023-08-31 13:43:35+00:00
2204,12,5,251,56,2023-05-08 18:22:27+00:00
2205,12,11,73,12,2023-02-14 12:37:06+00:00
2206,12,13,172,44,2022-11-27 10:48:15+00:00
2207,12,20,213,18,2023-06-23 21:49:48+00:00
2208,12,21,231,38,2023-12-10 20:48:50+00:00
2209,12,22,208,40,2023-02-17 05:29:26+00:00
2210,12,23,103,23,2024-12-25 00:08:07+00:00
2211,12,27,212,23,2025-02-19 10:03:04+00:00
2212,12,29,195,46,2022-11-24 17:40:16+00:00
2213,12,32,86,47,2025-01-19 22:11:05+00:00
2214,12,35,120,15,2023-06-03 07:17:03+00:00
2215,12,38,110,44,2024-12-08 02:12:30+00:00
2216,12,40,130,23,2024-12-11 04:33:59+00:00
2217,12,42,170,47,2024-03-14 20:24:40+00:00
2218,12,45,203,39,2024-04-05 13:24:13+00:00
2219,12,51,220,24,2023-06-10 23:54:43+00:00
2220,12,57,100,13,2025-05-17 22:15:14+00:00
2221,12,59,122,36,2022-09-10 23:53:20+00:00
2222,12,62,124,15,2025-03-23 00:32:26+00:00
2223,12,65,188,9,2025-01-12 18:32:42+00:00
2224,12,68,67,20,2023-10-08 13:48:45+00:00
2225,12,72,190,47,2024-11-15 02:49:49+00:00
2226,12,74,113,40,2023-05-05 02:20:16+00:00
2227,12,75,48,18,2024-09-02 10:02:41+00:00
2228,12,77,64,39,2025-09-08 00:00:57+00:00
2229,12,79,100,37,2025-07-24 00:43:53+00:00
2230,12,80,58,14,2024-08-22 00:54:30+00:00
2231,12,81,151,39,2022-09-27 08:08:09+00:00
2232,12,82,152,25,2025-07-08 13:42:06+00:00
2233,12,89,141,10,2024-08-08 09:36:59+00:00
2234,12,90,57,40,2023-01-02 19:58:45+00:00
2235,12,91,66,16,2025-06-02 16:45:59+00:00
2236,12,93,66,60,2025-04-09 16:10:29+00:00
2237,12,97,98,39,2025-07-16 09:42:09+00:00
2238,12,102,115,72,2022-10-19 09:34:10+00:00
2239,12,103,119,51,2025-07-20 17:04:10+00:00
2240,12,107,184,42,2023-03-29 07:08:29+00:00
2241,12,108,127,11,2023-07-25 23:11:19+00:00
2242,12,109,161,69,2025-03-08 10:43:00+00:00
2243,12,110,160,67,2023-06-14 14:11:42+00:00
2244,12,111,172,50,2024-02-13 10:21:54+00:00
2245,12,112,98,33,2023-07-20 23:20:40+00:00
2246,12,116,158,53,2024-07-27 05:14:08+00:00
2247,12,117,64,13,2025-08-07 15:47:05+00:00
2248,12,118,121,34,2023-12-15 09:34:41+00:00
2249,12,124,157,62,2025-01-07 22:31:50+00:00
2250,12,126,93,64,2025-03-05 00:57:33+00:00
2251,12,127,163,36,2025-04-24 17:03:47+00:00
2252,12,128,23,58,2025-07-11 22:47:43+00:00
2253,12,130,238,43,2023-11-09 07:43:54+00:00
2254,12,132,159,29,2025-03-21 22:08:19+00:00
2255,12,133,8,23,2022-10-01 19:01:05+00:00
2256,12,136,37,14,2023-09-25 03:51:05+00:00
2257,12,142,74,26,2023-10-26 19:32:22+00:00
2258,12,143,158,55,2023-05-06 12:14:01+00:00
2259,12,146,113,47,2024-05-17 00:11:11+00:00
2260,12,147,104,30,2024-09-18 12:58:29+00:00
2261,12,150,147,25,2022-12-23 16:20:51+00:00
2262,12,151,141,27,2023-03-05 12:49:54+00:00
2263,12,155,71,24,2023-12-10 04:28:48+00:00
2264,12,160,219,38,2025-06-13 10:15:15+00:00
2265,12,161,97,37,2024-03-21 11:22:28+00:00
2266,12,163,78,27,2024-11-10 13:57:20+00:00
2267,12,164,102,9,2022-09-22 02:08:47+00:00
2268,12,168,114,41,2023-09-05 04:25:44+00:00
2269,12,173,141,32,2022-12-19 08:23:42+00:00
2270,12,175,189,22,2023-05-16 16:56:38+00:00
2271,12,180,192,49,2025-06-26 14:48:02+00:00
2272,12,182,136,58,2023-02-11 18:37:59+00:00
2273,12,185,76,38,2024-09-04 10:20:02+00:00
2274,12,186,115,23,2023-04-01 08:38:46+00:00
2275,12,190,104,41,2024-03-30 05:12:07+00:00
2276,12,191,149,44,2024-05-16 17:55:53+00:00
2277,12,193,83,33,2025-08-12 15:20:45+00:00
2278,12,196,117,24,2025-02-06 13:23:20+00:00
2279,12,198,123,7,2023-10-27 22:19:16+00:00
2280,12,201,53,27,2023-05-29 14:06:15+00:00
2281,12,208,101,44,2024-08-10 08:19:48+00:00
2282,12,211,90,60,2024-09-02 05:25:14+00:00
2283,12,213,35,62,2022-12-06 09:06:47+00:00
2284,12,217,66,17,2025-01-11 10:49:46+00:00
2285,12,220,78,25,2025-08-13 19:06:01+00:00
2286,12,225,105,27,2023-02-23 18:13:53+00:00
2287,12,235,151,46,2023-05-31 15:05:58+00:00
2288,12,236,59,53,2025-02-05 20:23:16+00:00
2289,12,238,138,34,2022-10-11 16:45:33+00:00
2290,12,239,174,33,2025-06-13 10:47:11+00:00
2291,12,243,210,16,2023-01-05 08:46:02+00:00
2292,12,244,196,27,2024-03-12 07:56:32+00:00
2293,12,252,167,27,2023-11-04 21:49:59+00:00
2294,12,253,224,40,2023-12-14 19:29:14+00:00
2295,12,257,169,18,2025-02-11 04:18:30+00:00
2296,12,258,34,38,2024-04-21 23:23:24+00:00
2297,12,260,215,37,2023-04-30 03:46:01+00:00
2298,12,261,35,60,2023-03-15 05:01:41+00:00
2299,12,264,93,46,2024-12-15 00:53:02+00:00
2300,12,265,74,24,2025-04-26 21:34:42+00:00
2301,12,267,141,14,2023-01-14 21:44:22+00:00
2302,12,268,63,28,2024-07-12 19:51:06+00:00
2303,12,271,98,10,2023-12-28 18:04:32+00:00
2304,12,273,189,31,2022-10-13 04:07:57+00:00
2305,12,275,112,5,2023-12-04 18:34:57+00:00
2306,12,276,116,43,2022-12-18 00:43:33+00:00
2307,12,279,172,43,2024-09-10 10:36:47+00:00
2308,12,281,116,30,2025-05-08 18:51:06+00:00
2309,12,282,131,43,2022-12-03 07:57:00+00:00
2310,12,283,106,30,2024-02-24 07:39:28+00:00
2311,12,297,143,29,2025-05-08 19:20:26+00:00
2312,12,299,135,35,2024-05-09 20:38:32+00:00
2313,12,303,64,56,2023-09-07 04:43:59+00:00
2314,12,306,160,20,2024-01-24 12:05:01+00:00
2315,12,308,62,26,2025-08-20 14:42:10+00:00
2316,12,316,83,18,2023-03-01 05:56:50+00:00
2317,12,317,132,28,2023-09-07 17:18:41+00:00
2318,12,318,62,56,2023-03-29 06:03:39+00:00
2319,12,319,98,38,2023-04-08 04:57:15+00:00
2320,12,321,39,16,2025-05-05 09:54:43+00:00
2321,12,323,58,47,2024-06-24 03:35:05+00:00
2322,12,325,161,29,2024-02-22 01:56:23+00:00
2323,12,327,100,38,2025-05-03 21:20:14+00:00
2324,12,330,66,29,2024-11-25 13:33:02+00:00
2325,12,333,174,19,2023-04-03 06:16:18+00:00
2326,12,335,156,31,2022-09-22 02:08:27+00:00
2327,12,336,128,30,2024-01-15 00:38:42+00:00
2328,12,337,168,46,2025-03-02 10:31:48+00:00
2329,12,338,150,9,2023-03-05 21:44:02+00:00
2330,12,340,125,50,2025-08-02 05:10:11+00:00
2331,12,341,57,10,2022-10-03 02:49:27+00:00
2332,12,349,104,45,2023-01-10 22:05:56+00:00
2333,12,352,42,38,2022-12-18 17:31:44+00:00
2334,12,353,100,32,2025-04-19 10:16:29+00:00
2335,12,354,141,30,2022-11-03 08:09:08+00:00
2336,12,356,83,35,2024-11-19 19:25:52+00:00
2337,12,357,208,42,2023-04-06 00:44:46+00:00
2338,12,359,158,19,2025-01-09 07:52:52+00:00
2339,12,361,87,13,2023-05-12 20:23:40+00:00
2340,12,364,172,48,2023-06-30 23:08:08+00:00
2341,12,365,143,44,2025-05-13 08:09:40+00:00
2342,12,366,93,27,2025-07-03 20:30:15+00:00
2343,12,367,190,27,2023-11-28 09:54:37+00:00
2344,12,369,179,58,2025-08-09 08:45:27+00:00
2345,12,373,50,20,2022-12-22 10:28:43+00:00
2346,12,374,219,48,2024-03-05 07:00:19+00:00
2347,12,376,211,58,2023-01-18 01:56:08+00:00
2348,12,381,102,63,2022-11-13 01:21:03+00:00
2349,12,382,202,49,2023-05-17 21:52:18+00:00
2350,12,383,139,28,2025-03-07 06:48:31+00:00
2351,12,384,75,12,2023-02-11 07:35:58+00:00
2352,12,385,70,22,2024-04-22 19:56:35+00:00
2353,12,387,132,23,2024-11-09 02:49:25+00:00
2354,12,389,16,36,2024-12-04 06:33:30+00:00
2355,12,390,10,28,2023-11-18 19:55:27+00:00
2356,12,392,161,11,2024-11-24 06:14:36+00:00
2357,12,393,48,32,2025-03-21 11:17:39+00:00
2358,12,395,199,31,2022-12-23 15:23:13+00:00
2359,12,396,93,37,2023-07-12 09:16:48+00:00
2360,12,398,16,11,2025-07-28 05:06:35+00:00
2361,12,400,160,45,2025-08-28 13:27:04+00:00
2362,12,402,155,35,2023-03-10 16:04:40+00:00
2363,12,410,147,7,2022-11-24 08:42:08+00:00
2364,12,412,55,27,2023-02-04 19:48:34+00:00
2365,12,413,177,36,2023-10-30 22:53:11+00:00
2366,12,419,122,17,2023-07-01 16:53:24+00:00
2367,12,420,127,39,2024-01-16 00:10:56+00:00
2368,12,422,155,32,2023-08-07 15:45:19+00:00
2369,12,423,242,16,2024-12-18 08:49:18+00:00
2370,12,424,174,14,2024-09-23 14:03:47+00:00
2371,12,426,45,44,2024-02-05 16:18:27+00:00
2372,12,432,97,22,2025-04-15 18:35:55+00:00
2373,12,433,124,72,2025-01-22 10:54:24+00:00
2374,12,437,86,29,2024-12-08 02:02:08+00:00
2375,12,439,196,26,2023-08-26 12:21:39+00:00
2376,12,446,266,15,2025-04-17 11:19:35+00:00
2377,12,447,110,49,2024-12-12 13:14:03+00:00
2378,12,449,109,27,2025-07-28 06:43:52+00:00
2379,12,451,38,32,2024-10-03 02:32:38+00:00
2380,12,454,174,30,2025-06-15 00:22:33+00:00
2381,12,459,63,54,2024-01-12 21:41:41+00:00
2382,12,461,174,43,2024-01-03 07:54:54+00:00
2383,12,463,109,21,2024-01-19 20:40:38+00:00
2384,12,468,191,35,2024-01-12 09:12:15+00:00
2385,12,470,100,31,2024-06-10 09:58:44+00:00
2386,12,473,145,47,2024-06-13 04:20:21+00:00
2387,12,475,121,28,2023-03-17 12:54:45+00:00
2388,12,476,54,30,2024-11-04 12:49:48+00:00
2389,12,478,109,39,2025-02-26 09:51:21+00:00
2390,12,481,121,26,2023-09-02 09:20:47+00:00
2391,12,483,115,43,2024-11-23 21:09:18+00:00
2392,12,487,116,31,2024-09-03 21:56:27+00:00
2393,12,489,107,29,2023-12-13 09:23:54+00:00
2394,12,490,142,43,2024-10-24 22:54:23+00:00
2395,12,492,104,31,2024-01-23 22:20:17+00:00
2396,12,493,145,45,2025-08-22 19:25:37+00:00
2397,12,495,204,14,2023-10-15 13:25:59+00:00
2398,12,496,172,27,2024-10-25 16:23:38+00:00
2399,12,499,159,47,2023-01-04 14:45:45+00:00
2400,12,500,231,26,2023-04-23 12:55:24+00:00
