shipment_event_id,shipment_id,event_time,event_type,location
1784,504,2024-07-19 09:40:13+00:00,picked_up,Peru
1785,504,2024-07-19 21:40:13+00:00,in_transit,Australia
1786,505,2023-10-19 22:25:17+00:00,label_created,Canada
1787,505,2023-10-20 12:25:17+00:00,picked_up,Peru
1788,505,2023-10-20 22:25:17+00:00,in_transit,Bolivia
1789,505,2023-10-21 08:25:17+00:00,customs_clearance,Canada
1790,505,2023-10-22 02:25:17+00:00,out_for_delivery,Bolivia
1791,506,2025-05-22 01:18:09+00:00,label_created,India
1792,506,2025-05-22 12:18:09+00:00,picked_up,Japan
1793,506,2025-05-23 00:18:09+00:00,in_transit,Australia
1794,506,2025-05-23 14:18:09+00:00,customs_clearance,Brazil
1795,507,2024-10-14 12:36:32+00:00,label_created,Japan
1796,507,2024-10-15 01:36:32+00:00,picked_up,Canada
1797,507,2024-10-15 11:36:32+00:00,in_transit,Bolivia
1798,508,2023-09-13 13:40:41+00:00,label_created,Australia
1799,508,2023-09-14 06:40:41+00:00,picked_up,Brazil
1800,508,2023-09-14 13:40:41+00:00,in_transit,Bolivia
1801,509,2023-10-20 13:44:13+00:00,label_created,Brazil
1802,509,2023-10-21 00:44:13+00:00,picked_up,New Zealand
1803,509,2023-10-21 16:44:13+00:00,in_transit,Australia
1804,509,2023-10-22 00:44:13+00:00,customs_clearance,Brazil
1805,509,2023-10-22 12:44:13+00:00,out_for_delivery,Bolivia
1806,510,2023-07-29 17:49:04+00:00,label_created,Paraguay
1807,510,2023-07-30 01:49:04+00:00,picked_up,Brazil
1808,511,2024-06-23 19:39:38+00:00,label_created,Brazil
1809,511,2024-06-24 09:39:38+00:00,picked_up,Paraguay
1810,511,2024-06-24 20:39:38+00:00,in_transit,Canada
1811,511,2024-06-25 08:39:38+00:00,customs_clearance,Japan
1812,512,2025-03-22 07:36:06+00:00,label_created,Japan
1813,512,2025-03-22 17:36:06+00:00,picked_up,India
1814,513,2023-09-09 13:48:49+00:00,label_created,Japan
1815,513,2023-09-10 01:48:49+00:00,picked_up,Bolivia
1816,513,2023-09-10 08:48:49+00:00,in_transit,Paraguay
1817,513,2023-09-10 22:48:49+00:00,customs_clearance,India
1818,514,2024-03-10 18:20:42+00:00,label_created,Netherlands
1819,514,2024-03-11 02:20:42+00:00,picked_up,Bolivia
1820,514,2024-03-11 15:20:42+00:00,in_transit,New Zealand
1821,514,2024-03-12 06:20:42+00:00,customs_clearance,Peru
1822,515,2024-11-30 20:17:56+00:00,label_created,Australia
1823,515,2024-12-01 07:17:56+00:00,picked_up,Brazil
1824,516,2024-07-29 03:42:34+00:00,label_created,New Zealand
1825,516,2024-07-29 17:42:34+00:00,picked_up,India
1826,516,2024-07-30 03:42:34+00:00,in_transit,Brazil
1827,516,2024-07-30 20:42:34+00:00,customs_clearance,Netherlands
1828,516,2024-07-31 05:42:34+00:00,out_for_delivery,Japan
1829,517,2025-03-04 21:34:11+00:00,label_created,Netherlands
1830,517,2025-03-05 08:34:11+00:00,picked_up,New Zealand
1831,517,2025-03-05 18:34:11+00:00,in_transit,Bolivia
1832,518,2025-01-18 09:36:25+00:00,label_created,India
1833,518,2025-01-18 17:36:25+00:00,picked_up,Bolivia
1834,518,2025-01-19 06:36:25+00:00,in_transit,Netherlands
1835,518,2025-01-19 17:36:25+00:00,customs_clearance,Japan
1836,519,2024-03-11 10:37:25+00:00,label_created,New Zealand
1837,519,2024-03-11 23:37:25+00:00,picked_up,Netherlands
1838,519,2024-03-12 10:37:25+00:00,in_transit,Netherlands
1839,519,2024-03-12 23:37:25+00:00,customs_clearance,Brazil
1840,519,2024-03-13 13:37:25+00:00,out_for_delivery,Brazil
1841,520,2025-03-08 07:35:55+00:00,label_created,Paraguay
1842,520,2025-03-08 21:35:55+00:00,picked_up,Paraguay
1843,520,2025-03-09 06:35:55+00:00,in_transit,Canada
1844,520,2025-03-09 16:35:55+00:00,customs_clearance,Japan
1845,521,2024-01-16 06:21:47+00:00,label_created,Canada
1846,521,2024-01-16 19:21:47+00:00,picked_up,Paraguay
1847,521,2024-01-17 06:21:47+00:00,in_transit,Netherlands
1848,521,2024-01-17 19:21:47+00:00,customs_clearance,Brazil
1849,522,2024-09-07 08:53:18+00:00,label_created,Netherlands
1850,522,2024-09-07 18:53:18+00:00,picked_up,Peru
1851,522,2024-09-08 07:53:18+00:00,in_transit,Paraguay
1852,523,2025-08-28 08:56:05+00:00,label_created,Peru
1853,523,2025-08-28 17:56:05+00:00,picked_up,Bolivia
1854,523,2025-08-29 08:56:05+00:00,in_transit,India
1855,523,2025-08-29 16:56:05+00:00,customs_clearance,India
1856,524,2025-02-05 23:55:21+00:00,label_created,Brazil
1857,524,2025-02-06 12:55:21+00:00,picked_up,Australia
1858,524,2025-02-07 01:55:21+00:00,in_transit,Bolivia
1859,524,2025-02-07 12:55:21+00:00,customs_clearance,Bolivia
1860,524,2025-02-08 04:55:21+00:00,out_for_delivery,Paraguay
1861,525,2023-11-02 06:42:11+00:00,label_created,Peru
1862,525,2023-11-02 17:42:11+00:00,picked_up,New Zealand
1863,525,2023-11-03 05:42:11+00:00,in_transit,Brazil
1864,525,2023-11-03 20:42:11+00:00,customs_clearance,Australia
1865,525,2023-11-04 06:42:11+00:00,out_for_delivery,India
1866,526,2025-08-25 01:42:23+00:00,label_created,Brazil
1867,526,2025-08-25 18:42:23+00:00,picked_up,Bolivia
1868,526,2025-08-26 07:42:23+00:00,in_transit,Canada
1869,526,2025-08-26 18:42:23+00:00,customs_clearance,India
1870,526,2025-08-27 01:42:23+00:00,out_for_delivery,Bolivia
1871,527,2024-06-11 12:17:25+00:00,label_created,Australia
1872,527,2024-06-12 01:17:25+00:00,picked_up,Netherlands
1873,527,2024-06-12 13:17:25+00:00,in_transit,Netherlands
1874,527,2024-06-13 01:17:25+00:00,customs_clearance,Canada
1875,528,2025-01-11 18:17:05+00:00,label_created,Japan
1876,528,2025-01-12 10:17:05+00:00,picked_up,Japan
1877,528,2025-01-12 18:17:05+00:00,in_transit,New Zealand
1878,528,2025-01-13 08:17:05+00:00,customs_clearance,Peru
1879,528,2025-01-13 18:17:05+00:00,out_for_delivery,Brazil
1880,529,2025-01-19 05:28:54+00:00,label_created,India
1881,529,2025-01-19 18:28:54+00:00,picked_up,Australia
1882,530,2024-04-08 22:59:41+00:00,label_created,India
1883,530,2024-04-09 05:59:41+00:00,picked_up,Netherlands
1884,531,2025-08-13 23:35:33+00:00,label_created,Paraguay
1885,531,2025-08-14 13:35:33+00:00,picked_up,Japan
1886,531,2025-08-15 01:35:33+00:00,in_transit,Japan
1887,531,2025-08-15 10:35:33+00:00,customs_clearance,Brazil
1888,531,2025-08-16 01:35:33+00:00,out_for_delivery,Japan
1889,532,2023-08-21 08:59:19+00:00,label_created,Netherlands
1890,532,2023-08-21 14:59:19+00:00,picked_up,Canada
1891,532,2023-08-22 07:59:19+00:00,in_transit,Bolivia
1892,532,2023-08-22 18:59:19+00:00,customs_clearance,Japan
1893,533,2024-06-27 20:03:21+00:00,label_created,Netherlands
1894,533,2024-06-28 09:03:21+00:00,picked_up,Japan
1895,534,2023-07-14 15:03:49+00:00,label_created,Brazil
1896,534,2023-07-15 08:03:49+00:00,picked_up,Peru
1897,535,2024-08-29 11:44:10+00:00,label_created,Canada
1898,535,2024-08-30 00:44:10+00:00,picked_up,Brazil
1899,535,2024-08-30 12:44:10+00:00,in_transit,Japan
1900,535,2024-08-30 21:44:10+00:00,customs_clearance,Netherlands
1901,536,2024-05-14 20:50:37+00:00,label_created,Paraguay
1902,536,2024-05-15 07:50:37+00:00,picked_up,Peru
1903,537,2025-02-21 11:10:14+00:00,label_created,Canada
1904,537,2025-02-21 23:10:14+00:00,picked_up,Bolivia
1905,538,2024-04-02 19:12:34+00:00,label_created,Japan
1906,538,2024-04-03 09:12:34+00:00,picked_up,Canada
1907,538,2024-04-03 21:12:34+00:00,in_transit,Netherlands
1908,538,2024-04-04 06:12:34+00:00,customs_clearance,Bolivia
1909,538,2024-04-04 23:12:34+00:00,out_for_delivery,Japan
1910,539,2024-01-14 04:33:23+00:00,label_created,Peru
1911,539,2024-01-14 17:33:23+00:00,picked_up,Australia
1912,539,2024-01-15 02:33:23+00:00,in_transit,Canada
1913,539,2024-01-15 12:33:23+00:00,customs_clearance,Paraguay
1914,540,2025-07-26 11:57:09+00:00,label_created,Canada
1915,540,2025-07-26 22:57:09+00:00,picked_up,Brazil
1916,540,2025-07-27 12:57:09+00:00,in_transit,Peru
1917,540,2025-07-27 22:57:09+00:00,customs_clearance,Japan
1918,540,2025-07-28 10:57:09+00:00,out_for_delivery,New Zealand
1919,541,2023-09-15 21:52:13+00:00,label_created,Bolivia
1920,541,2023-09-16 09:52:13+00:00,picked_up,Japan
1921,541,2023-09-16 22:52:13+00:00,in_transit,Australia
1922,541,2023-09-17 14:52:13+00:00,customs_clearance,India
1923,542,2025-04-15 18:09:08+00:00,label_created,Japan
1924,542,2025-04-16 03:09:08+00:00,picked_up,Paraguay
1925,542,2025-04-16 17:09:08+00:00,in_transit,Bolivia
1926,542,2025-04-17 03:09:08+00:00,customs_clearance,New Zealand
1927,542,2025-04-17 13:09:08+00:00,out_for_delivery,Brazil
1928,543,2025-05-31 12:22:45+00:00,label_created,Netherlands
1929,543,2025-06-01 00:22:45+00:00,picked_up,Paraguay
1930,544,2024-04-14 13:16:07+00:00,label_created,Japan
1931,544,2024-04-14 23:16:07+00:00,picked_up,Brazil
1932,544,2024-04-15 08:16:07+00:00,in_transit,New Zealand
1933,545,2025-02-13 07:29:31+00:00,label_created,Japan
1934,545,2025-02-14 01:29:31+00:00,picked_up,Paraguay
1935,545,2025-02-14 11:29:31+00:00,in_transit,Canada
1936,545,2025-02-15 01:29:31+00:00,customs_clearance,New Zealand
1937,546,2024-07-27 02:22:48+00:00,label_created,Canada
1938,546,2024-07-27 08:22:48+00:00,picked_up,Brazil
1939,546,2024-07-28 02:22:48+00:00,in_transit,India
1940,547,2023-11-18 21:12:13+00:00,label_created,Canada
1941,547,2023-11-19 10:12:13+00:00,picked_up,India
1942,547,2023-11-19 23:12:13+00:00,in_transit,Bolivia
1943,547,2023-11-20 11:12:13+00:00,customs_clearance,New Zealand
1944,548,2024-03-28 09:01:21+00:00,label_created,Brazil
1945,548,2024-03-28 20:01:21+00:00,picked_up,Peru
1946,548,2024-03-29 12:01:21+00:00,in_transit,New Zealand
1947,549,2024-05-25 13:32:31+00:00,label_created,Paraguay
1948,549,2024-05-26 02:32:31+00:00,picked_up,Paraguay
1949,550,2023-09-24 23:18:11+00:00,label_created,Japan
1950,550,2023-09-25 10:18:11+00:00,picked_up,Japan
1951,551,2023-09-02 08:05:28+00:00,label_created,India
1952,551,2023-09-02 20:05:28+00:00,picked_up,Australia
1953,551,2023-09-03 10:05:28+00:00,in_transit,Australia
1954,551,2023-09-03 18:05:28+00:00,customs_clearance,Japan
1955,552,2023-09-29 00:13:25+00:00,label_created,Brazil
1956,552,2023-09-29 12:13:25+00:00,picked_up,Paraguay
1957,553,2024-09-09 18:42:46+00:00,label_created,Bolivia
1958,553,2024-09-10 01:42:46+00:00,picked_up,Australia
1959,553,2024-09-10 19:42:46+00:00,in_transit,India
1960,553,2024-09-11 06:42:46+00:00,customs_clearance,Brazil
1961,554,2024-11-23 13:08:00+00:00,label_created,Bolivia
1962,554,2024-11-24 04:08:00+00:00,picked_up,Australia
1963,554,2024-11-24 16:08:00+00:00,in_transit,India
1964,554,2024-11-25 00:08:00+00:00,customs_clearance,Netherlands
1965,555,2024-12-04 09:52:11+00:00,label_created,Bolivia
1966,555,2024-12-04 19:52:11+00:00,picked_up,Brazil
1967,555,2024-12-05 10:52:11+00:00,in_transit,Peru
1968,555,2024-12-05 23:52:11+00:00,customs_clearance,Brazil
1969,556,2025-01-13 16:58:05+00:00,label_created,Japan
1970,556,2025-01-14 04:58:05+00:00,picked_up,Japan
1971,557,2024-10-20 06:12:07+00:00,label_created,Brazil
1972,557,2024-10-20 18:12:07+00:00,picked_up,Netherlands
1973,557,2024-10-21 08:12:07+00:00,in_transit,Brazil
1974,557,2024-10-21 16:12:07+00:00,customs_clearance,Brazil
1975,557,2024-10-22 05:12:07+00:00,out_for_delivery,Brazil
1976,558,2023-07-09 15:19:18+00:00,label_created,Paraguay
1977,558,2023-07-10 00:19:18+00:00,picked_up,Japan
1978,558,2023-07-10 16:19:18+00:00,in_transit,Australia
1979,558,2023-07-11 04:19:18+00:00,customs_clearance,New Zealand
1980,559,2023-09-23 12:44:23+00:00,label_created,India
1981,559,2023-09-24 04:44:23+00:00,picked_up,India
1982,559,2023-09-24 17:44:23+00:00,in_transit,Japan
1983,560,2023-08-07 07:30:47+00:00,label_created,Brazil
1984,560,2023-08-07 16:30:47+00:00,picked_up,Japan
1985,560,2023-08-08 03:30:47+00:00,in_transit,New Zealand
1986,560,2023-08-08 20:30:47+00:00,customs_clearance,India
1987,560,2023-08-09 05:30:47+00:00,out_for_delivery,Paraguay
1988,561,2023-10-15 12:17:56+00:00,label_created,Australia
1989,561,2023-10-16 02:17:56+00:00,picked_up,Netherlands
1990,562,2023-07-24 08:03:50+00:00,label_created,Netherlands
1991,562,2023-07-24 20:03:50+00:00,picked_up,Canada
1992,562,2023-07-25 06:03:50+00:00,in_transit,Brazil
1993,562,2023-07-25 20:03:50+00:00,customs_clearance,Australia
1994,563,2025-07-26 23:05:26+00:00,label_created,New Zealand
1995,563,2025-07-27 15:05:26+00:00,picked_up,Netherlands
1996,564,2024-08-14 17:51:07+00:00,label_created,Brazil
1997,564,2024-08-15 00:51:07+00:00,picked_up,Netherlands
1998,565,2023-11-18 10:01:27+00:00,label_created,Paraguay
1999,565,2023-11-19 00:01:27+00:00,picked_up,New Zealand
2000,566,2025-08-01 12:35:24+00:00,label_created,Australia
2001,566,2025-08-01 20:35:24+00:00,picked_up,New Zealand
2002,566,2025-08-02 11:35:24+00:00,in_transit,New Zealand
2003,566,2025-08-03 02:35:24+00:00,customs_clearance,Japan
2004,566,2025-08-03 12:35:24+00:00,out_for_delivery,Peru
2005,567,2025-02-01 18:42:56+00:00,label_created,Australia
2006,567,2025-02-02 03:42:56+00:00,picked_up,Japan
2007,568,2024-02-23 00:24:09+00:00,label_created,Japan
2008,568,2024-02-23 10:24:09+00:00,picked_up,Bolivia
2009,568,2024-02-23 20:24:09+00:00,in_transit,Netherlands
2010,568,2024-02-24 07:24:09+00:00,customs_clearance,Paraguay
2011,568,2024-02-24 19:24:09+00:00,out_for_delivery,Netherlands
2012,569,2024-02-21 07:54:05+00:00,label_created,Bolivia
2013,569,2024-02-21 18:54:05+00:00,picked_up,Peru
2014,569,2024-02-22 12:54:05+00:00,in_transit,Paraguay
2015,570,2024-02-23 17:12:35+00:00,label_created,Bolivia
2016,570,2024-02-24 09:12:35+00:00,picked_up,India
2017,570,2024-02-24 15:12:35+00:00,in_transit,New Zealand
2018,570,2024-02-25 07:12:35+00:00,customs_clearance,Paraguay
2019,571,2024-08-07 18:10:15+00:00,label_created,Japan
2020,571,2024-08-08 05:10:15+00:00,picked_up,Paraguay
2021,571,2024-08-08 16:10:15+00:00,in_transit,Brazil
2022,572,2024-06-22 17:43:22+00:00,label_created,Brazil
2023,572,2024-06-23 10:43:22+00:00,picked_up,Netherlands
2024,573,2025-07-01 20:32:05+00:00,label_created,Brazil
2025,573,2025-07-02 12:32:05+00:00,picked_up,Brazil
2026,574,2024-08-08 01:29:28+00:00,label_created,Japan
2027,574,2024-08-08 12:29:28+00:00,picked_up,New Zealand
2028,574,2024-08-09 01:29:28+00:00,in_transit,Peru
2029,575,2023-07-30 17:28:56+00:00,label_created,Bolivia
2030,575,2023-07-31 01:28:56+00:00,picked_up,Brazil
2031,575,2023-07-31 13:28:56+00:00,in_transit,Brazil
2032,575,2023-08-01 01:28:56+00:00,customs_clearance,Brazil
2033,575,2023-08-01 15:28:56+00:00,out_for_delivery,Brazil
2034,576,2025-07-10 09:35:10+00:00,label_created,New Zealand
2035,576,2025-07-10 21:35:10+00:00,picked_up,Brazil
2036,577,2025-03-22 17:30:03+00:00,label_created,Peru
2037,577,2025-03-23 04:30:03+00:00,picked_up,Japan
2038,578,2024-06-25 06:59:33+00:00,label_created,Bolivia
2039,578,2024-06-25 18:59:33+00:00,picked_up,India
2040,579,2025-02-17 15:50:02+00:00,label_created,India
2041,579,2025-02-18 04:50:02+00:00,picked_up,Netherlands
2042,580,2023-10-19 03:06:50+00:00,label_created,New Zealand
2043,580,2023-10-19 17:06:50+00:00,picked_up,Brazil
2044,580,2023-10-20 04:06:50+00:00,in_transit,Canada
2045,581,2023-08-14 02:13:15+00:00,label_created,Brazil
2046,581,2023-08-14 14:13:15+00:00,picked_up,Peru
2047,581,2023-08-15 03:13:15+00:00,in_transit,Canada
2048,581,2023-08-15 11:13:15+00:00,customs_clearance,Brazil
2049,581,2023-08-16 01:13:15+00:00,out_for_delivery,Peru
2050,582,2025-03-01 22:43:53+00:00,label_created,India
2051,582,2025-03-02 11:43:53+00:00,picked_up,Canada
2052,583,2024-01-02 04:28:36+00:00,label_created,Brazil
2053,583,2024-01-02 16:28:36+00:00,picked_up,Japan
2054,583,2024-01-03 06:28:36+00:00,in_transit,Bolivia
2055,583,2024-01-03 22:28:36+00:00,customs_clearance,Brazil
2056,584,2024-11-02 08:38:13+00:00,label_created,India
2057,584,2024-11-02 22:38:13+00:00,picked_up,Japan
2058,585,2024-05-17 13:37:48+00:00,label_created,Canada
2059,585,2024-05-18 03:37:48+00:00,picked_up,New Zealand
2060,585,2024-05-18 16:37:48+00:00,in_transit,New Zealand
2061,586,2023-12-09 18:40:04+00:00,label_created,Netherlands
2062,586,2023-12-10 11:40:04+00:00,picked_up,Japan
2063,587,2025-03-22 20:20:43+00:00,label_created,Japan
2064,587,2025-03-23 11:20:43+00:00,picked_up,Brazil
2065,587,2025-03-23 20:20:43+00:00,in_transit,Canada
2066,587,2025-03-24 07:20:43+00:00,customs_clearance,Australia
2067,587,2025-03-24 21:20:43+00:00,out_for_delivery,Paraguay
2068,588,2025-02-28 17:46:55+00:00,label_created,Bolivia
2069,588,2025-03-01 10:46:55+00:00,picked_up,Paraguay
2070,588,2025-03-01 17:46:55+00:00,in_transit,Bolivia
2071,589,2023-08-05 01:46:30+00:00,label_created,Australia
2072,589,2023-08-05 10:46:30+00:00,picked_up,Brazil
2073,590,2023-12-13 01:41:04+00:00,label_created,Brazil
2074,590,2023-12-13 15:41:04+00:00,picked_up,Brazil
2075,590,2023-12-14 02:41:04+00:00,in_transit,Netherlands
2076,591,2025-02-19 21:01:34+00:00,label_created,Canada
2077,591,2025-02-20 08:01:34+00:00,picked_up,India
2078,592,2023-10-14 22:06:15+00:00,label_created,Japan
2079,592,2023-10-15 12:06:15+00:00,picked_up,Bolivia
2080,593,2025-02-17 17:06:56+00:00,label_created,India
2081,593,2025-02-18 05:06:56+00:00,picked_up,Peru
2082,594,2023-12-31 20:56:11+00:00,label_created,Australia
2083,594,2024-01-01 10:56:11+00:00,picked_up,Japan
2084,594,2024-01-02 01:56:11+00:00,in_transit,Peru
2085,594,2024-01-02 08:56:11+00:00,customs_clearance,Peru
2086,594,2024-01-03 01:56:11+00:00,out_for_delivery,Bolivia
2087,595,2024-10-28 17:59:27+00:00,label_created,New Zealand
2088,595,2024-10-29 09:59:27+00:00,picked_up,Paraguay
2089,595,2024-10-29 18:59:27+00:00,in_transit,Bolivia
2090,595,2024-10-30 06:59:27+00:00,customs_clearance,Australia
2091,595,2024-10-30 18:59:27+00:00,out_for_delivery,Paraguay
2092,596,2024-09-24 07:58:20+00:00,label_created,Brazil
2093,596,2024-09-24 17:58:20+00:00,picked_up,Canada
2094,596,2024-09-25 07:58:20+00:00,in_transit,Canada
2095,596,2024-09-25 19:58:20+00:00,customs_clearance,India
2096,596,2024-09-26 05:58:20+00:00,out_for_delivery,Japan
2097,597,2024-03-26 21:04:51+00:00,label_created,Paraguay
2098,597,2024-03-27 09:04:51+00:00,picked_up,Brazil
2099,598,2025-08-24 04:34:25+00:00,label_created,Japan
2100,598,2025-08-24 12:34:25+00:00,picked_up,Japan
2101,599,2024-09-18 02:01:48+00:00,label_created,Brazil
2102,599,2024-09-18 12:01:48+00:00,picked_up,Canada
2103,600,2023-09-02 14:03:14+00:00,label_created,Japan
2104,600,2023-09-02 21:03:14+00:00,picked_up,New Zealand
2105,601,2025-08-26 16:45:28+00:00,label_created,India
2106,601,2025-08-27 09:45:28+00:00,picked_up,Peru
2107,601,2025-08-27 15:45:28+00:00,in_transit,Peru
2108,601,2025-08-28 06:45:28+00:00,customs_clearance,Brazil
2109,602,2023-07-31 12:05:01+00:00,label_created,Peru
2110,602,2023-07-31 20:05:01+00:00,picked_up,India
2111,602,2023-08-01 10:05:01+00:00,in_transit,Brazil
2112,603,2025-05-11 13:50:19+00:00,label_created,Brazil
2113,603,2025-05-11 23:50:19+00:00,picked_up,Brazil
2114,603,2025-05-12 08:50:19+00:00,in_transit,Bolivia
2115,603,2025-05-12 19:50:19+00:00,customs_clearance,Bolivia
2116,603,2025-05-13 12:50:19+00:00,out_for_delivery,India
2117,604,2025-05-29 02:55:39+00:00,label_created,Peru
2118,604,2025-05-29 13:55:39+00:00,picked_up,Brazil
2119,604,2025-05-30 02:55:39+00:00,in_transit,Canada
2120,604,2025-05-30 14:55:39+00:00,customs_clearance,Japan
2121,605,2024-04-19 21:09:59+00:00,label_created,Paraguay
2122,605,2024-04-20 11:09:59+00:00,picked_up,Canada
2123,605,2024-04-20 18:09:59+00:00,in_transit,Paraguay
2124,605,2024-04-21 08:09:59+00:00,customs_clearance,Brazil
2125,606,2025-07-21 03:16:45+00:00,label_created,Peru
2126,606,2025-07-21 12:16:45+00:00,picked_up,Canada
2127,606,2025-07-21 22:16:45+00:00,in_transit,New Zealand
2128,607,2024-07-05 00:57:28+00:00,label_created,Japan
2129,607,2024-07-05 12:57:28+00:00,picked_up,Bolivia
2130,607,2024-07-05 20:57:28+00:00,in_transit,Japan
2131,607,2024-07-06 06:57:28+00:00,customs_clearance,Canada
2132,607,2024-07-06 22:57:28+00:00,out_for_delivery,Brazil
2133,608,2023-09-23 03:42:56+00:00,label_created,Brazil
2134,608,2023-09-23 13:42:56+00:00,picked_up,Paraguay
2135,608,2023-09-24 04:42:56+00:00,in_transit,Brazil
2136,608,2023-09-24 11:42:56+00:00,customs_clearance,Australia
2137,609,2024-08-03 08:54:11+00:00,label_created,India
2138,609,2024-08-03 16:54:11+00:00,picked_up,India
2139,610,2025-08-21 02:11:24+00:00,label_created,Bolivia
2140,610,2025-08-21 14:11:24+00:00,picked_up,Bolivia
2141,610,2025-08-22 02:11:24+00:00,in_transit,Japan
2142,610,2025-08-22 15:11:24+00:00,customs_clearance,Australia
2143,610,2025-08-23 04:11:24+00:00,out_for_delivery,Australia
2144,611,2025-03-09 21:08:38+00:00,label_created,Japan
2145,611,2025-03-10 10:08:38+00:00,picked_up,New Zealand
2146,612,2023-11-28 23:16:20+00:00,label_created,Brazil
2147,612,2023-11-29 10:16:20+00:00,picked_up,Japan
2148,613,2024-03-21 09:15:57+00:00,label_created,Paraguay
2149,613,2024-03-21 19:15:57+00:00,picked_up,New Zealand
2150,613,2024-03-22 04:15:57+00:00,in_transit,Japan
2151,613,2024-03-22 17:15:57+00:00,customs_clearance,Japan
2152,613,2024-03-23 06:15:57+00:00,out_for_delivery,Peru
2153,614,2023-11-29 16:43:35+00:00,label_created,Paraguay
2154,614,2023-11-29 22:43:35+00:00,picked_up,Canada
2155,615,2024-01-17 12:54:58+00:00,label_created,India
2156,615,2024-01-18 03:54:58+00:00,picked_up,Australia
2157,615,2024-01-18 17:54:58+00:00,in_transit,Brazil
2158,615,2024-01-19 01:54:58+00:00,customs_clearance,Brazil
2159,616,2025-07-10 09:01:22+00:00,label_created,New Zealand
2160,616,2025-07-10 18:01:22+00:00,picked_up,Canada
2161,616,2025-07-11 09:01:22+00:00,in_transit,New Zealand
2162,616,2025-07-11 22:01:22+00:00,customs_clearance,Canada
2163,616,2025-07-12 09:01:22+00:00,out_for_delivery,Bolivia
2164,617,2024-07-31 18:58:03+00:00,label_created,New Zealand
2165,617,2024-08-01 06:58:03+00:00,picked_up,Brazil
2166,617,2024-08-01 20:58:03+00:00,in_transit,Paraguay
2167,618,2024-07-15 11:18:13+00:00,label_created,Australia
2168,618,2024-07-15 20:18:13+00:00,picked_up,Japan
2169,618,2024-07-16 09:18:13+00:00,in_transit,Brazil
2170,618,2024-07-17 00:18:13+00:00,customs_clearance,Netherlands
2171,618,2024-07-17 11:18:13+00:00,out_for_delivery,Bolivia
2172,619,2023-09-04 22:16:36+00:00,label_created,Brazil
2173,619,2023-09-05 10:16:36+00:00,picked_up,Paraguay
2174,619,2023-09-05 19:16:36+00:00,in_transit,Brazil
2175,620,2025-04-02 07:18:49+00:00,label_created,Japan
2176,620,2025-04-02 22:18:49+00:00,picked_up,Japan
2177,621,2023-12-22 14:27:22+00:00,label_created,Brazil
2178,621,2023-12-22 22:27:22+00:00,picked_up,Australia
2179,621,2023-12-23 11:27:22+00:00,in_transit,Bolivia
2180,622,2023-09-10 14:14:05+00:00,label_created,India
2181,622,2023-09-11 00:14:05+00:00,picked_up,Japan
2182,623,2025-05-13 22:21:57+00:00,label_created,Netherlands
2183,623,2025-05-14 09:21:57+00:00,picked_up,New Zealand
2184,623,2025-05-15 01:21:57+00:00,in_transit,Brazil
2185,623,2025-05-15 13:21:57+00:00,customs_clearance,Netherlands
2186,623,2025-05-15 23:21:57+00:00,out_for_delivery,Brazil
2187,624,2023-09-18 16:09:58+00:00,label_created,Brazil
2188,624,2023-09-19 06:09:58+00:00,picked_up,Brazil
2189,625,2025-01-18 00:46:58+00:00,label_created,Brazil
2190,625,2025-01-18 15:46:58+00:00,picked_up,Brazil
2191,625,2025-01-19 04:46:58+00:00,in_transit,India
2192,625,2025-01-19 12:46:58+00:00,customs_clearance,New Zealand
2193,625,2025-01-20 02:46:58+00:00,out_for_delivery,Brazil
2194,626,2023-10-15 05:11:19+00:00,label_created,Canada
2195,626,2023-10-15 17:11:19+00:00,picked_up,Australia
2196,626,2023-10-16 07:11:19+00:00,in_transit,Peru
2197,626,2023-10-16 16:11:19+00:00,customs_clearance,New Zealand
2198,626,2023-10-17 02:11:19+00:00,out_for_delivery,Japan
2199,627,2025-07-01 19:14:48+00:00,label_created,New Zealand
2200,627,2025-07-02 04:14:48+00:00,picked_up,Netherlands
2201,627,2025-07-02 19:14:48+00:00,in_transit,India
2202,627,2025-07-03 05:14:48+00:00,customs_clearance,Australia
2203,627,2025-07-03 14:14:48+00:00,out_for_delivery,Netherlands
2204,628,2024-08-04 14:36:58+00:00,label_created,Bolivia
2205,628,2024-08-04 21:36:58+00:00,picked_up,Japan
2206,629,2024-07-28 11:06:53+00:00,label_created,Brazil
2207,629,2024-07-28 23:06:53+00:00,picked_up,Japan
2208,629,2024-07-29 13:06:53+00:00,in_transit,Japan
2209,630,2023-12-24 01:23:32+00:00,label_created,Canada
2210,630,2023-12-24 15:23:32+00:00,picked_up,Australia
2211,631,2025-01-05 05:18:53+00:00,label_created,Brazil
2212,631,2025-01-05 16:18:53+00:00,picked_up,India
2213,631,2025-01-06 03:18:53+00:00,in_transit,Australia
2214,632,2025-02-04 04:53:07+00:00,label_created,Japan
2215,632,2025-02-04 20:53:07+00:00,picked_up,India
2216,633,2023-11-20 03:27:36+00:00,label_created,India
2217,633,2023-11-20 13:27:36+00:00,picked_up,Brazil
2218,633,2023-11-21 05:27:36+00:00,in_transit,Japan
2219,634,2024-08-28 19:54:16+00:00,label_created,Australia
2220,634,2024-08-29 09:54:16+00:00,picked_up,Brazil
2221,635,2024-03-06 17:01:04+00:00,label_created,Peru
